mobile
gsam
┏━━━━━━━━━━━━━━┳━━━━━━━╸T╺╸R╺╸A╺╸I╺╸N╺━━━━━━━┳━━━━━━━╸S╺╸T╺╸A╺╸T╺╸S╺━━━━━━━┳━━━━━━━╸V╺╸A╺╸L╺╸I╺╸D╺━━━━━━━┓
┃              ┃              ╷              ┃              ╷              ┃              ╷              ┃
┃       epoch  ┃        loss  │    accuracy  ┃        l.r.  │     elapsed  ┃        loss  │    accuracy  ┃
┃         141  ┃      2.0776  │     50.07 %  ┃   9.999e-02  │   03:40 min  ┃      1.5613  │     54.99 %  ┃
┃         142  ┃      2.0820  │     49.82 %  ┃   9.999e-02  │   03:40 min  ┃      1.4978  │     56.80 %  ┃
┃         143  ┃      2.0887  │     49.72 %  ┃   9.999e-02  │   03:40 min  ┃      1.4150  │     59.64 %  ┃
┃         144  ┃      2.0890  │     49.88 %  ┃   9.999e-02  │   03:40 min  ┃      1.4584  │     58.19 %  ┃
┃         145  ┃      2.0792  │     50.01 %  ┃   9.999e-02  │   03:40 min  ┃      1.5804  │     54.40 %  ┃
┃         146  ┃      2.0828  │     49.94 %  ┃   9.999e-02  │   03:40 min  ┃      1.5317  │     56.11 %  ┃
┃         147  ┃      2.0859  │     50.06 %  ┃   9.999e-02  │   03:40 min  ┃      1.4919  │     57.40 %  ┃
┃         148  ┃      2.0847  │     49.95 %  ┃   9.999e-02  │   03:40 min  ┃      1.4961  │     56.80 %  ┃
┃         149  ┃      2.0809  │     49.92 %  ┃   9.999e-02  │   03:40 min  ┃      1.4341  │     58.75 %  ┃
┃         150  ┃      2.0812  │     49.93 %  ┃   9.999e-02  │   03:40 min  ┃      1.4985  │     56.99 %  ┃
┃         151  ┃      2.0867  │     49.90 %  ┃   9.999e-02  │   03:40 min  ┃      1.4327  │     58.89 %  ┃
┃         152  ┃      2.0798  │     49.94 %  ┃   9.999e-02  │   03:40 min  ┃      1.4949  │     56.99 %  ┃
┃         153  ┃      2.0785  │     50.07 %  ┃   9.999e-02  │   03:40 min  ┃      1.5290  │     56.50 %  ┃
┃         154  ┃      2.0946  │     49.67 %  ┃   9.999e-02  │   03:40 min  ┃      1.5343  │     56.24 %  ┃
┃         155  ┃      2.0816  │     50.18 %  ┃   9.999e-02  │   03:40 min  ┃      1.4558  │     57.80 %  ┃
┃         156  ┃      2.0838  │     49.85 %  ┃   9.999e-02  │   03:40 min  ┃      1.6114  │     52.87 %  ┃
┃         157  ┃      2.0902  │     49.84 %  ┃   9.999e-02  │   03:40 min  ┃      1.4940  │     57.06 %  ┃
┃         158  ┃      2.0831  │     50.08 %  ┃   9.999e-02  │   03:40 min  ┃      1.4303  │     58.40 %  ┃
